text,label
ओह नहीं! नहीं! नहीं!,1
"ठीक है! तो, हम बस शादी कर रहे हैं।",2
"ओह, Phoebe के पुराने मैजर्स प्लेस से नान्सी थॉम्पसन को बर्खास्त किया जा रहा है.",1
"ओह, एकमात्र कारण तुम मेरे साथ बाहर जाना चाहते हैं क्योंकि मेरी मोटी wig, और बड़ी boobs, और यह तथ्य कि मैं तुम्हें खाना सेवा.",2
"सचमुच? तो, आप इस 'यह सब उसके लिए है' बात के साथ stick करने के लिए जा रहे हैं?",1
ओह!,1
"रास्ते से बाहर निकल जा, बदचलन!",0
कोई पिता नहीं है।,1
मैं आप की मदद कर सकता हूँ?,1
"सुनो, मैं जानता हूँ कि आप मुझसे बात करना चाहते थे, लेकिन मेरे पास एक विचार है कि शायद आप शादी करना चाहते हैं. हम पंजीकरण करते हैं, और",1
"हाँ, मुझे लगता है कि मैंने सुझाव दिया था।",1
"यह ठीक है. ठीक है, मैं एक गीत बजाने जा रहा हूँ कि वास्तव में, वास्तव में दुखद है. यह जादूगर बॉक्स मिक्स अप कहलाता है.",2
ठीक है! आप नहीं लगता कि मैंने उस पर सोचा है?,0
वह चीज़ एक खतरा था! मैं बहुत सुरक्षा से सचेत हूँ।,0
धन्यवाद. मैं अपने डिनर पार्टी में पुनः शामिल होने जा रहा हूँ.,1
"अच्छी तरह से, मैं जुडी गर्भावस्था हो गया था. मैं अभी भी नहीं पता है कि कैसे हुआ था.",2
मेरे पास सात बहुत गंभीर आघात हुए हैं।,0
क्या आप गर्म हैं?,1
सात सौ डॉलर!,2
चलो! देखो तुम कहाँ हो!,2
"ओह भगवान, आप क्या सोच रहे थे?",0
"ठीक है. आप uh, आप कोई अजीब बात सुनना चाहते हैं?",2
एड बेगले जूनियर गे नहीं है।,1
"ओह-ओह, तुम झूठे हो।",0
"हाँ, मैं... अच्छी तरह से तुम्हें पता है मैं-मैं मतलब है कि मैं सेमी-फाइनल छूट गया था, तो मैं बस खो जाएगा.",0
"ठीक है, ठीक है, ठीक है मैं डरना चाहिए?",0
"ओह, 'मुझे क्षमा करें. मैं एक तरह से उस मशीन का उपयोग कर रहा था.",2
आप अब पेड़ से क्षमा करें या मैं बैकअप के लिए बुला रहा हूँ. बैकअप! बैकअप!,0
नहीं।,0
अल्लाह!,2
बैठो!,0
तुम सिर्फ इसे छोड़ देना चाहिए।,1
"ahh, nooo!!",2
क्यों?,1
नहीं Phoebe मैं पागल हूँ!,0
"और फिर भी हं, मैं समुद्र में दूर हो जाएगा।",0
यह Lafite है. ’74 Latour वास्तव में काफी अच्छी तरह से पी रहा है.,0
"ओह. ठीक है, विदा.",1
"ठीक है, कैसे ladybugs के बारे में?",1
"ओह, यह ठीक है! अपने आंतरिकों के साथ जाओ, अपने आंतरिकों के साथ जाओ।",2
"मेरा मतलब है, कि उपयोग में आ गया है",1
"हम एक-दूसरे की आँखें पूरी रात से दूर नहीं रख सकते थे और फिर कभी-कभी तुम जानते हो, वह एक तरह से lean over और मेरे बालों को छूकर और मेरे गर्दन को छूते थे।",2
"आप जानते हैं... आप वास्तव में, वास्तव में पार करने के लिए मुश्किल हो जा रहे हैं.",0
"ओह, यह अभी भी टीवी पर नहीं है।",1
मैं आप के साथ बैठूँगा डा. गेलर।,1
अपने जूते की तरह।,1
"मैं यह नहीं समझता. आप इस आदमी में क्या देखते हैं, वैसे भी?",1
आप क्या सोचते हैं कि वह कौन है?,1
"अच्छी तरह से, उससे छुटकारा पाने के लिए, obsessive और कटु।",1
"और वह कहेगा, 'हाँ!'",0
"Uh, प्रतीक्षा, तो आप लोग मुझे बता रहे हैं कि आप वास्तव में आठवीं कक्षा से रिटर्न किया है?",1
सुसन सरंडन।,1
"ठीक है, व्यापार की कुछ चालें।",1
"ओह, बस यह! आप जानते हैं कि यह वास्तव में मेरी गलती है, क्योंकि कुर्सी आमतौर पर है जहां हम",1
"अरे वा! तो, आप सिर्फ dinosaurs से अधिक हैं।",1
"मैं आपको बताना चाहता हूँ, मैं-मैं इस समय किसी को पसंद करने की उम्मीद नहीं थी, मैं वास्तव में मतलब नहीं था, मुझे लगता है कि मुझे पसंद करने की उम्मीद नहीं थी, लेकिन वह वास्तव में बहुत अच्छा है।",2
"हाँ, हाँ, यह सिर्फ है कि मेरे पिछले कमरेmate किप के साथ है...",1
"हाँ, उस लड़की मोनिका के साथ क्या है?",1
"आप पoughkeepsie से एक को जानते हैं, यद्यपि वह दो घंटे रेलगाड़ी से दूर है, वास्तव में बहुत सुंदर है, वास्तव में स्मार्ट है, और-और बहुत मजा है।",1
"कोई suds नहीं, कोई save. ठीक है?",0
"मुझे नहीं मालूम, तुमने सोचा था कि शनिवार को आप मिलेंगे यह मजाक है।",1
"मेरा मतलब है, मेरा मतलब है कि मैं घरहीन होने जा रहा था।",0
"जैसे, उनकी पूंछ पीछा, या, uh, एक फाइस्बी पकड़ने के लिए उछलने.",1
"तैयार है, Annabelle?",1
कह दो कि तुम मेरे पास रहोगे,0
मैं आपके कार को प्यार करता हूँ।,2
"मुझे खेद है, खेद है, खेद है।",0
"स्पष्ट बयान कर रहा है, लेकिन धन्यवाद. और यह अजीब नहीं है.",2
"इसमें तीन सुंदर शयन कक्ष हैं और हां, स्नान नहीं है।",1
यह जोय के साथ करने के लिए है?,1
मैं नहीं सोच रहा था. मैं गिरने में बहुत व्यस्त था...,2
"वैसे भी मैं बस, uh, मुझे लगता है कि यह सर्वोत्तम के लिए है।",0
और यह इस शहर में एकमात्र अस्पताल नहीं है और हम के लिए कोई समस्या नहीं है-Whoa!,0
क्या! आप पूरी तरह शर्मिंदा हो जाओ!,1
"रोस, हम... हम मजबूत होना चाहिए. ठीक है, मैं जा रहा हूँ जा रहा हूँ. मैं कर सकता हूँ? तुम्हें याद करने के लिए?",0
"वैसे भी, मैं सिर्फ सोच रहा था, मेरा मतलब है, अगर आप वैल गया होता, और अगर आप लोग अपने परिवार के साथ थे, अगर आप सिफलिस और stuff नहीं है, हम सब एक साथ नहीं होगा, आप जानते हैं?",0
"सेल्टिस? हा. वे एक नौका Hit नहीं कर सकता था अगर... प्रतीक्षा. वे बुरा है, ठीक है?",0
यह पागल है!,1
चंडलर?,1
फिर आओ?,1
"मैं बस, मैं महसूस करता हूँ, मैं-मैं बस...",0
मेरा सबसे पसंदीदा हिस्सा था जब,1
"अच्छा, मैं आप से कुछ पूछने के लिए, किप मेरे से अच्छा कमराmate था?",0
इतना गर्म था कि कल रात मैं सोने के लिए अपने आप को रोया।,0
ओह.. ओह... ओह.,1
"हाँ, मैं इस बारे में नहीं जानता।",1
"क्षमा करें, मैं बस... नहीं सो सकता है.",1
"ठीक है, हम यहाँ होंगे!",1
"Phoebe, क्या, यहाँ क्या हुआ?",1
"क्या-क्या है यह, क्या है यह?",1
यह अद्भुत था।,2
"अब, आप देख रहे हैं, अधिकांश लोग, जब उनके जानवर आगे बढ़ते हैं, वे उन्हें ऐसा लगता है कि वे सो रहे हैं के रूप में खुलना चाहते हैं.",1
"हम नहीं, वास्तव में।",1
"अह-अह-अह, अब तुमने यह शुरू किया है, तुम इसे पूरा करोगे।",0
कि,1
मैं जानता हूँ. मुझे अधिक पी की जरूरत है.,1
"तुम्हें क्या पता है, प्रतीक्षा करो, मुझे चंडलर ले जाना है।",1
"देखो, यह जैसे मैंने तुम्हें बताया है, मैं कुछ नहीं कर सकता है. आप इसके लिए हस्ताक्षर, मोनिका Velula Geller.",1
सबसे अविश्वसनीय बात हुई है. अंडरडॉग अभी दूर हो गया है.,1
"रोस, मैं एक मानव doodle हूँ!",0
यही है!,0
हाल ही में मुझे ऐसा अवसर मिला।,1
आप पहले से ही यह था?,1
"नहीं, क्योंकि आप एक दादी नहीं हैं!",0
ओ.,2
"ओह भगवान, आप लोग मनोरंजन केंद्र बेच रहे हैं?",1
"मैं सुनता हूँ, मुगसी!",1
बिंग! हो! और बिंग-एट!,2
आश्चर्य,2
जैसे एक,1
"अच्छा, क्या आप नहीं चाहते?",1
मैंने अपने identical hand twin को पाया!,2
"मुझे क्षमा है. डा. ग्रीन, मोना. मोना, डा. ग्रीन.",2
मौखिक रूप से?,1
मुझे देखो!,1
हम ठीक है वहाँ हो जाएगा! क्या आप बस यह कह नहीं सकते कि यह बाद में शुरू होता है?,0
"कब? आज? कुछ, बहुत नहीं।",1
"अच्छी तरह से, कि मैं इन लोगों से ढूंढ रहा हूँ बहुत कुछ है।",1
मेरे पास एक ब्रो था।,1
मुझे बहुत खुशी है कि आप इसे पसंद किया है।,2
मैंने सोचा था कि वे कर सकते हैं... मैं जल्दी से जल्दी वापस लौटने की कोशिश करूँगा. मुझे क्षमा है.,0
वाह! Uh... तुम कैसे हो?,1
हाँ! हाँ! कृपया इसे मुझे दे दो!,2
तुम्हें पता है कि मैं स्कूल से मिला? Howie.,1
"ठीक है, जादूगर आदमी, देखो हम राजा को देखना चाहते हैं।",1
"पिता, पिता मैं इसके बारे में सुनना नहीं चाहता।",0
"ओह, यह एक अब उपलब्ध है, लेकिन केवल समान twins पात्र हैं। यह एक twins अध्ययन है।",1
ठीक है,1
"मैं खाने के लिए एक तेजी से बिट ले सकता है, लेकिन फिर मैं यहाँ वापस आना है।",1
अरे!,2
"चलो आदमी, तुम मुझे एक दूसरा मौका देने के लिए मिल गया है!",0
"मैं जानता हूँ, लेकिन मैं एक न्यूरॉलॉजिस्ट हूँ।",1
"हाँ, मैं उन्हें तुम को, 30 डॉलर देने के लिए बात कर सकता हूँ।",1
"यह मैं नहीं हो सकता, मैं यहाँ खड़ा हूँ।",1
मैं धकेलने वाला नहीं हूँ!,0
"ठीक है, सुनो, यह महान रहा है लेकिन मैं आधिकारिक रूप से मिटाया गया है।",1
मैं सिर्फ मजाक कर रहा हूँ. मैं 25 जुलाई शादी कर रहा हूँ,2
चेल्सी.,1
"नहीं, नहीं, पेरिस।",1
Hey guys! तुम क्या कर रहे हो?,1
"जोए, कहाँ हैं",1
ठीक है!,2
"हमारे दिमाग में जितना अच्छा हिसाब रखें, उतना ही अच्छा",0
मैं तुम पर गर्व करता हूँ।,2
लेकिन आप कर सकते हैं।,1
दाढ़ी और मुश्त।,1
"ओह, नहीं, नहीं, नहीं, प्रतीक्षा, प्रतीक्षा, इसाबेल.",2
मैं आप पर जाने के लिए नहीं कह रहा हूँ,1
आपकी बात क्या है?,1
"ओह, क्यों आप उसे अपने छोटे-छोटे व्यंग्यों में से एक नहीं बनाते।",0
तुम बहुत बुरा हो!,2
चैल्डर.,1
"अच्छा है. मैं आह, तो तुम्हें देखते हैं।",2
"ओह, ओह, ओह, ओह, ओह! तो, मैं दरवाज़े में प्रवेश करता हूँ और सही कर देता हूँ",1
"यह बप्पस्टीन-किंग खगोल ग्रह कहलाता है, ठीक है? अरे! अरे! बप्पस्टीन एक बहुत अच्छी तरह से सम्मानित खगोलशास्त्री था!",0
"ठीक है, और मेरे पास नोकुलूलु ओन के साथ मेरे भोजन के लिए, uh रसीद है।",1
यह कोई बात नहीं है क्योंकि कोई भी एक तीन और एक छः से बेहतर नहीं है।,2
"क्या आप मेरे sitic क्षेत्र पर कुछ समय बिता सकते हैं, यह आज मुझे मार रहा है।",0
अब फब्यूटेक क्या है?,1
"बाएँ, बाएँ-ओह!",1
"हाँ, मैं सिर्फ पागल हूँ!",0
मैं भी मजाक कर रहा हूँ. मैं दिसंबर में शादी कर रहा हूँ.,2
यह कौन है?,1
ओह नहीं. मैं किसी को एक कॉफी या... जहरीला मिल सकता है? नहीं? सिर्फ मेरे लिए? ठीक है.,0
"ठीक है, मुझे लगता है कि मैं थोड़ा और अधिक बाहर हो सकता है. चलो एक खेल है.",1
आप मेरे ओबो अभ्यास को परेशान कर रहे हैं।,0
ओह हाँ? कब?,1
"कैरोल, हम पहले से इस से गुजर चुके हैं, ठीक है?",2
"मोनिका, तुम बहुत भाग्यशाली हो! वह स्कूल में सबसे लोकप्रिय आदमी की तरह है!!",2
मुझे लगता है कि यह सब तभी शुरू हुआ जब राहेल को यह नया काम मिला।,1
"ओह, मुझे बहुत अफसोस है।",0
चलो।,1
बस मुस्कुराओ और उससे बात मत करो,1
मैं अपना बटुआ भूल गया था।,1
अब यह हास्यास्पद है।,1
और आप गपशप करने के लिए नहीं किया जाना चाहिए!,0
"फोने. फोने. फोने, हाँ. उसने मुझे आपके नाम के बाद मुझे लगता है.",0
ओह हाँ!,0
बाय बाय,2
मुझे एक रेगेटा गाला में होना चाहिए.,0
क्या तुम stripper के साथ सो रहे थे?,1
"ठीक है, हम यहाँ जा रहे हैं।",1
"मेरा मतलब है, तुम इस आदमी से मिलते रहे हैं जैसे, क्या... उसके मध्यावधि?",1
यह बहुत मधुर है। मैं कुछ कॉफी ले जा रहा हूँ।,1
अच्छा लगता है।,1
"ओह, ठीक है, आप जानते हैं कि यह क्या है?",1
"टोकरी पूरी तरह से खाली है! मेरे भगवान, पड़ोसियों ने सारी मिठाई खाई है!",1
"ठीक है, हम कुछ बुनियादी से शुरू करते हैं. कोई मुझे बता सकता है कि ऊपर और नीचे मंच के बीच क्या अंतर है?",1
मेरे पास डिब्बेदार सामान हैं।,1
"ठीक है, तो यह अभी दीवार पर नहीं है।",1
"मैं सिर्फ, मैं आप के लिए पहले हमारे uh, हमारी छोटी बात के लिए धन्यवाद करना चाहता था.",1
"ओह नहीं, आपको आना होगा।",0
"ठीक है, ठीक है, मैं आ रहा हूँ, और मैं चीनी भोजन ला रहा हूँ।",1
मुझे लगता है कि किसी ने कैसी पर थोड़ा प्यार किया है।,2
"केवल सफेद कोट पहने हुए लोग वहीं बैठे हैं, और सिर्फ नीले ब्लैजर पहने हुए लोग यहां बैठे हैं।",1
यह मुझे बाहर घसीटता है!,0
ओह नहीं! कहाँ? भी पेरिस?,1
चलो बड़ बछे!,0
हेड्स है.,1
क्या हो रहा है! कि क्या हो रहा है!,0
"देखो, प्यारे, तुम्हें यह नहीं करना है, ठीक है?",1
"मैं नहीं जानता, पक्षी बस नहीं कहते हैं, ""हेलो, यहाँ बैठो, कुछ खाओ.""",1
यहाँ हम जा रहे हैं।,1
"ठीक है, मोनिका: दाहिने पैर लाल।",1
क्षमा करें.,1
बेहतर यह एक अंतरिक्ष यान कर सकते हैं ताकि आप अपने वापस कर सकते हैं,1
"रोस, मैं अभी भी तुम ने क्या किया, मैं नहीं कर सकता, मैं सिर्फ, लेकिन कभी-कभी जब मैं तुम्हारे साथ हूँ मैं सिर्फ, मैं इतना महसूस कर सकता हूँ, मैं तुम्हें क्षमा नहीं कर सकता...",0
मैं-मुझे खेद है?,0
"अच्छी तरह से, आप शायद अनियमित रूप से उसके कुछ मूल्यवान तोड़ने की कोशिश कर सकते हैं, कह दो-",1
मैं दिन में 17 बार शौचालय धोता हूँ।,0
"राहेल, यह मेरा दोस्त टॉम है।",1
ओह क्या?,1
"ठीक है, तो यह सिर्फ मुझे होना चाहिए।",1
"मैं नहीं जानता, नहीं, मैं जानता हूँ आप इस का हकदार नहीं है, आप नहीं रोस.",0
"खैर, हाँ, क्योंकि मैं किसी के साथ टूटना है, और... ठीक है तो जेसन संवेदनशील है, लेकिन अब तो Vince प्लस है, Vince शरीर है तुम्हें पता है?",1
यह मेरी बहन है।,1
"अरे!! ओह तो, आप नहीं हैं, आप अब हम पर पागल नहीं हैं?",2
"वा! यह बहुत अद्भुत है. मैं uh, मैं वास्तव में मुझे लगता था कि मैं इस में आप से अधिक बात करने के लिए होगा।",2
यह बेहतर है! आप अपने कमर में संग्रहालय में नहीं जा सकते!,2
ठीक है... मेरे सबसे विचित्र स्थान होना होगा... न्यूयार्क शहरी पब्लिक लाइब्रेरी के दूसरे फर्श में महिला कक्ष.,1
मैं फिर से इस में नहीं जा रहा हूँ!,0
"खैर, मैं Chelsea रिपोर्टर के लिए खाद्य आलोचक के रूप में उसके लिए भरने के लिए जा रहा हूँ।",2
"ठीक है, जुली.",1
"ठीक है, मैं अगली हूँ. मत! एक और खेल नहीं शुरू! मैंने कहा मैं अगली हूँ! Phoebe!",0
निश्चित रूप से. मैं तुम्हें चुंबन करने के तरीके को पसंद करता हूँ.,2
ओहः ओह! मेरे पास एक इंटरव्यू है! मेरे पास एक इंटरव्यू है!,2
"और हमें गवाहों की जरूरत होगी जो यह गवाही दे सकते हैं कि आप का, अच्छी तरह से दिमाग नहीं था.",1
"लेकिन, ठीक है, मैं नहीं हूँ-मैं शायद सिर्फ उसे हूल्क नाम देंगे।",1
"हं, हं, हं, हं, जोय दिन के बाकी के लिए टेलीटोन में जा रहा है, हम अपने लिए पूरी जगह है.",1
जोय ने मुझे प्रस्ताव दिया।,1
"वह तुमसे मिलने के लिए पूरी तरह ठीक है!""",0
"उह, रेचेल यहाँ है, तो खुशहाली आदमी, मुझे पता है कि यह कैसे काम करता है।",0
"यह संभव है, वे वास्तव में तेज़ किनारे हैं।",1
तुम्हें लगता है कि यह अद्भुत लग रहा था?,0
"हाँ, यह सुंदर है।",1
नू!,1
"मैं uh, मैं अभी आया क्योंकि मैं-मैं कुछ के बारे में आप से बात करना चाहता हूँ।",0
"लेकिन hey, आप जानते हैं अगर आप मुझे नहीं मानते, कृपया, मेरे अतिथि के द्वारा।",1
"ओह बिल्कुल. हम कहते हैं, सात के आसपास?",2
"इसे लाल बचाएँ! जब तक आप स्लैमर में रात बिताना नहीं चाहते हैं, आप पेड़ से क्षमा करें।",0
सिर्फ अपने रन-of-the-Mill तीसरा निप्पल।,1
"ठीक है, दोस्त-बाइ. यहाँ है. तुम मेरे कपड़े छिपाओ, मैं अपना सब कुछ पहन रहा हूँ.",1
"भाई, अगर आप वहाँ वापस जाना है, आप डेड रोस हो जा रहे हैं!",0
"ओह, देखो देखो देखो।",1
तुमको कुछ भी नहीं मालूम।,2
अगर आप चाहते हैं तो मैं आपको एक आईडी दिखा सकता हूँ?,1
"कि, हं, वे नहीं है।",0
"निश्चय ही, Cilantro Larry।",1
अगर वह एक औरत होता।,1
"हाँ, ठीक है, वह इस एक पाने के लिए नहीं जा रहा है।",2
वह पागल नहीं है?,1
"Uhh, आप वहाँ बैठने के लिए मना है. मैं-मैं अपने दोस्त रोस के लिए यह बचा रहा हूँ.",1
"क्या? नहीं, मैं यह देखने के लिए चाहता हूँ.. क्या आपके केबल बाहर गया था?",2
"निश्चय ही, आप क्या कर रहे हैं?",1
"ओह! अच्छी तरह से, आप क्या जानते हैं? यह शायद है।",1
खैर... मुझे आज केवल एक बात करने के लिए है. मुझे लगता है कि मैं इसे वापस दबा सकता है.,1
"ठीक है, यहाँ चला जाता है।",0
"अब आप एक जोड़ा है, हम तुम लोगों से दो उपहार नहीं मिलता है?",1
"बस यह बहुत तेजी से करें, और तब घाव खुला है।",1
निश्चय ही!,2
ओह. Ew! Ew! Ew! Ugh! आप क्या जानते हैं? यह बहुत अजीब है.,0
हमारे पास एक है।,1
"आज सुबह मीटिंग में मैं एक तरह से सो गया तो जब मैंने कहा कि मैं Tulsa में स्थानांतरित होगा, मैं वास्तव में मैं क्या कह रहा था पता नहीं था।",1
ठीक है!,1
"हाँ ठीक है, मैं सिर्फ लड़कों से बात कर रहा था. बस उन्हें देखो मेरा मतलब है, यह ठीक है अगर वे मुलाकात आते हैं?",1
"Kathy! Kathy! Hi!! Kathy! Kathy! (She doesn't hear him and keeps running, Chandler starts chasing her as the theme to",2
क्यों यह सबसे अच्छा हिस्सा है?,1
अपार्टमेंट पर आओ! अपार्टमेंट पर आओ! ओह! मैं जानता हूँ कि रानी ऊंची है!,0
निश्चित है! क्यों?,1
सभी!,1
बहुत धन्यवाद।,2
"हाँ, तुम भी।",0
ठीक है! क्या आप कुछ पीना चाहते हैं?,0
"हाँ-हाँ, अपोल्यू 8 वास्तव में चंद्रमा पर नहीं उतरा।",1
"ठीक है, मुझे लगता है कि यह ठीक होगा।",1
यह और भी बदतर होता जा रहा है!,0
तो आप क्या कर रहे हैं?,1
"ठीक है, मैं एक और एसप्रो प्राप्त करने के लिए जा रहा हूँ. मैं तुम्हें एक और लेटी मिल सकता है?",1
वास्तव में नहीं है... मैं वास्तव में काम करने के लिए वापस जाना चाहिए.,2
वाow! umm...,1
तो क्या यह वास्तव में वे कहते हैं की तरह बुरा दर्द करता है?,2
"चलो आदमी, सचमुच कितनी उम्र है!",1
"आप जानते हैं क्या, हम अपने प्रतिलिपि की जरूरतों के बारे में दूसरी सोच रहे हैं. और हम इसके बारे में सोचने के लिए थोड़ा और अधिक समय की जरूरत है.",1
हमारे पास एक लाडल है।,1
ओह. मैंने सोचा था कि यह लंग आइलैंड की तरह था.,1
तुम ऐसा नहीं कर सकते थे?,1
नहीं।,0
अफ़सोस!,2
सारा ब्रह्मांड!,2
"ओह, मैं अभी स्क्रिप्ट पर जा रहा हूँ! आप मेरे साथ पंक्तियाँ पढ़ना चाहते हैं?",1
"अल्लाह, मेरी आँख!""",0
"अरे, देखो, चिप मैथ्यूस ने बुलाया. मुझे पता है कि वह क्या चाहता है?",1
"ठीक है लड़कियों, और आदमी. चलो अपने अंतिम आंकड़े देखते हैं. ओह, डेब्बी, कुकीज़ की 321 बॉक्स, बहुत अच्छा.",2
ओह हाँ! क्या वह uh नहीं था,1
"ठीक है, तो मैं उसे एमईटी में ले जाऊँगा।",1
"यह बेंच, यह खाली है! मैं विश्वास नहीं कर सकता कि मैं कभी नहीं जानता था कि! ओह, उपहार!!!",1
"आह तुम्हें पता है, यह भवन मेरे कागज मार्ग पर है तो मैं...",1
... और क्या तुमने लाया था?,1
"नहीं, मैं जानता हूँ! मैं इसे मिलता है! यह हास्यास्पद है!",2
"ठीक है, ठीक है, मेरे उस रात से मेरी लड़की विशेष थी. वह भी एक वैज्ञानिक था!",0
"ओह, मेरी बीवी स्विंग किंग्स चाहता है।",1
हैलो? यह डेली फिर से है!,1
"""तुम चाहो।""",2
"भगवान, रोस आपके बहन के साथ एक डेट पर है! यह कितना अजीब है!",0
बहुत धन्यवाद।,2
हाँ सच है! एक सुंदर दृश्य के साथ...,2
"ओह, अच्छी तरह से आप स्टीरियो ले गया था उसी जगह इसे नहीं ले जाना, क्योंकि वे एक सप्ताह से अधिक के लिए उस चीज़ है।",0
आप कैसी के साथ मतलब है.,1
"तो, अरे!",2
क्या तुम इतनी देर हो गई थी क्योंकि तुम इस महिला को जला रहे थे?,0
"यक़ीनन वह है, अच्छी तरह से वह है-उसकी तरह ही सुंदर है, मुझे लगता है कि वह स्मार्ट है, वह है",1
हे-हे!,2
"वह उस तरह था कि-ऐसे कि बग्स बनी कार्टून जिसमें बग्स सभी पोजीशन खेल रहा है, ठीक है, लेकिन बग्स के बजाय यह पहले बेस-एलान था, दूसरा बेस-एलान, तीसरा बेस-...",2
"सांस ले, सांस ले, सांस ले.",1
"यह यहाँ से 10 ब्लॉक्स था और, और, महिला रात में अकेले चलते थे, मैं ऐसा कभी नहीं कर सकता था।",0
मेरी बारी? क्या-क्या आप बात कर रहे हैं?,1
वह बच्चों को ड्रग्स बेचती है।,0
"फाउसबॉल, हू?",1
अरे! तुम्हें क्या हुआ? तुम क्यों नहीं आया?,1
मैं मोनिका का मानकीन हूँ. ठीक है? मुझे नीली pin करने का प्रयास न करें!,0
"ओह-ठीक है, मैं अब खेल मिल गया है.",1
मैं उसे सोचना चाहता हूँ कि मैं एक रेस्तरां में हो सकता है.. आप जानते हैं?,0
"खैर, मुझे खेद है जो. मैं नहीं सोचा था कि डॉक्टर खरीदने के लिए जा रहा था कि यह बस *Socket से बाहर *पड़ा था.",0
यक़ीनन?,1
क्योंकि मैं एक ट्रिबीआनी हूँ!,2
"हाँ. हाँ, वह कहता है कि मैं क्षतिग्रस्त सामान हूँ.",0
क्योंकि हर बार हम कमरे में एक साथ हैं वहाँ हमारे बीच एक अजीब तरह से ऊर्जा है।,1
"नहीं, चलो बस प्रकाश चालू छोड़ दें।",1
"यह बहुत अच्छा है। ओह, धन्यवाद।",2
"ठीक है, प्यारे, दबाव शुरू करने के लिए समय।",1
Phoebe क्यों आप सिर्फ उसे फोन नहीं करते? आप स्पष्ट रूप से करना चाहते हैं.,1
हम विस्तार में जा सकते हैं,1
"ओह, यह रोस का है.",1
"चचेल्डर मुरिल बिंग. लड़के, तुम्हारे माता-पिता ने तुम्हें कभी भी एक मौका नहीं दिया था?",1
हूहू!,0
तो चलो अपने कर्तव्यों के बारे में थोड़ा बात करें।,1
क्या मैं कुछ सेवा प्राप्त करने के लिए क्या करना है?,0
"नहीं, धन्यवाद! तुमने मुझे इतना दिया है! मेरा मतलब है, अगर यह आप के लिए नहीं था, मैं कभी नहीं गा सकते थे",2
ठीक है. मेरी बात है! ये सुथरी हैं.,1
"अच्छा, तो, क्यों तुम सिर्फ इसे बंद नहीं करते?",2
अरे रॉस! मैं शक्तियों को लाया।,2
लेकिन क्या विकल्प मेरे पास था. वह मेरे बहन को एक में रखा था,0
मैं करता हूँ?,1
क्या मैं फिर नंगा हूँ?,1
"ठीक है, तुम पाओलो को जानते हो?",1
हाँ!,2
मैंने तुम पर प्रहार किया...?,1
मैं सिर्फ इस वास्तव में विचित्र संदेश रोस से मिला। उसने कहा चालू,1
आप अब जन्मदिन के म muffins का वितरण करने के लिए प्राधिकृत नहीं हैं.,1
टाउरस?,1
हम कभी किसी को नहीं ढूँढेंगे।,0
"ओह, जैसे मैं उस नौकरी को छोड़ देता हूँ! मुफ़्त पोकर और मिठाई, जब भी मैं चाहता हूँ. मैं आपको अपने कमरे के लिए मुफ़्त पोस्टर मिल सकता है.",2
काम बढ़ने लगा है।,1
मैं घर गया और अपनी पत्नी को तुलसी के बारे में बताया और वह नहीं जा रही है।,1
"ठीक है कार्ल, हम अगले हैं. अब याद है, क्या नहीं होने जा रहा है?",1
"हाँ, हमने इस विवाह के बारे में वास्तव में दिलचस्प वेबसाइट देखा और कैसे यह पूरी तरह से अनावश्यक है और कैसे यह सरकार के लिए आप पर निगरानी रखने के लिए एक तरीका है।",1
"ओह मेरे भगवान! तो वह भी था! ओह, मेरे पास-में गोज़ बम्प्स है.",1
कोई भी लड़की को नहीं देखेगा जब उसके पिता पीठ-रहित पोशाक पहन रहे हैं।,0
मेरे पास उसे ऐसे शानदार स्थान पर ले जाने के लिए पैसे नहीं हैं।,0
"ओह, तो बेहतर है।",1
"तो, तो, तुम क्या सोचते थे?",1
अचानक फोन बजने लगता है।,1
"देखो नहीं, तुम बीमार पागल!",0
"हाँ, हर रविवार की रात मैं अपने आप से कह रहा हूँ कि मैं छोड़ रहा हूँ लेकिन हर सोमवार सुबह यह जैसे है",0
मुझे लगता था कि आप मुझे दिखा रहे थे कि आप मुझे कितना चाहते हैं।,1
मैंने एक सूखी समुद्री तट पाया।,1
"Hey, सुनो यम, क्या-क्या तुम आज रात कर रहे हो?",1
"हाँ, हम एक साथ बहुत अच्छे लगते हैं।",2
यह भयानक है।,0
"ओह, आप कुछ गंभीर करना चाहते हैं।",1
यह क्या है?,0
"देखो, यह एक है",1
"ओह, वह यहाँ नहीं बैठेगा।",1
मैं तुम्हें कल देख लूंगा।,1
आप उसे सुगंधित करना चाहते हैं?,1
"देखो, मैं कहना चाहता था कि मैं-मैं आप खो गया है खेद है.",0
ठीक है कि उचित है।,1
नहीं रॉस! रॉस! रॉस! मेरे बच्चे का कोई पिता नहीं है!,0
वह एक रक्षक है. आप कैसे महसूस कर रहे हैं?,1
"हाँ, मैं क्या-क्या करना चाहिए?",0
"तो वे लगातार, जैसे, एक-दूसरे को सुनिश्चित करने के लिए है कि वे एक अच्छा समय ले रहे हैं।",1
"हं, मुझे लगता है कि तुम वास्तव में, वास्तव में महान हो...",2
जो प्रमाणित करता है कि मैं कभी झूठ नहीं बोलता।,1
ठीक है. एक क्षण के लिए वास्तविकता के बारे में बात करें।,1
